Sale_Price,Street,Utilities,Total_Bsmt_SF,Bedroom_AbvGr,Garage_Cars,Pool_Area,Gr_Liv_Area,Fireplaces,Lot_Area,TotRms_AbvGrd
147500,Pave,AllPub,816,3,2,0,1232,1,8574,6
137450,Pave,AllPub,976,3,1,0,1608,1,6171,7
155000,Pave,AllPub,560,3,2,0,1135,0,7200,6
177000,Pave,AllPub,896,3,2,0,1913,1,7558,9
145000,Pave,AllPub,861,3,1,0,1477,1,6292,6
137000,Pave,AllPub,600,3,1,0,1228,1,7155,6
234000,Pave,AllPub,1276,3,1,0,2080,2,10918,9
205000,Pave,AllPub,840,2,2,0,1567,2,13680,6
177500,Pave,AllPub,771,3,1,0,1494,2,7500,7
160000,Pave,AllPub,728,2,1,0,1308,2,9600,7
155000,Pave,AllPub,1273,2,1,0,1273,0,14680,5
163500,Pave,AllPub,876,2,2,0,964,0,13360,5
154900,Pave,AllPub,731,3,1,0,1343,1,7681,7
205000,Pave,AllPub,920,5,2,0,2480,2,8145,13
144800,Pave,AllPub,1112,2,1,0,1112,1,9100,6
174500,Pave,AllPub,704,3,1,0,1564,1,12000,7
193000,Pave,AllPub,1561,3,2,0,1561,1,13339,6
158000,Pave,AllPub,1067,3,1,0,1523,1,15600,7
158500,Pave,AllPub,1092,3,1,0,1152,1,14000,6
224000,Pave,AllPub,1310,3,2,0,1906,2,17500,6
115000,Pave,AllPub,516,2,2,0,1032,1,1733,5
137000,Pave,AllPub,561,2,2,0,1229,1,1488,5
121000,Pave,AllPub,561,2,2,0,1229,1,1612,5
124000,Pave,AllPub,561,2,2,0,1229,1,1300,5
208000,Pave,AllPub,572,3,2,0,1982,1,13607,6
315000,Pave,AllPub,1803,3,2,0,2365,2,17597,7
222000,Pave,AllPub,880,3,2,0,1680,1,21695,5
147000,Pave,AllPub,672,3,1,0,1344,0,10690,6
123000,Pave,AllPub,760,5,2,0,2168,0,8660,11
78000,Pave,AllPub,596,3,1,0,1192,0,6402,6
85000,Pave,AllPub,1013,2,0,0,1526,0,8470,6
75000,Pave,AllPub,572,2,1,0,572,0,10200,4
230000,Pave,AllPub,1596,2,2,0,1648,1,3843,5
57625,Grvl,NoSewr,0,1,1,0,810,0,21780,4
251000,Pave,AllPub,1107,3,3,0,2052,1,10125,7
239686,Pave,AllPub,1434,1,2,0,2149,1,12822,6
240000,Pave,AllPub,1710,3,2,0,1710,1,12118,7
215000,Pave,AllPub,804,3,2,0,1961,1,12209,7
156450,Pave,AllPub,902,2,1,0,926,1,9750,5
173000,Pave,AllPub,957,2,2,0,1287,2,9360,5
126000,Pave,AllPub,0,4,2,0,1734,0,10125,8
173000,Pave,AllPub,1188,3,2,0,1217,0,9947,6
152000,Pave,AllPub,1582,2,2,0,1595,0,11070,5
137500,Pave,NoSeWa,819,3,2,0,1344,1,14375,7
375000,Pave,AllPub,2136,3,2,0,2036,2,215245,8
315500,Pave,AllPub,1620,2,3,0,1620,1,12898,6
224500,Pave,AllPub,846,3,2,0,1692,0,13159,6
410000,Pave,AllPub,2190,3,3,0,2036,1,13438,9
316500,Pave,AllPub,1641,3,3,0,1641,0,14463,7
201000,Pave,AllPub,1466,3,3,0,1466,0,8925,7
175000,Pave,AllPub,1392,3,2,0,1412,1,11457,6
204000,Pave,AllPub,712,3,2,0,2237,1,9839,7
213500,Pave,AllPub,1645,3,2,0,1479,1,14419,7
220000,Pave,AllPub,1267,2,2,0,1296,0,6853,6
170000,Pave,AllPub,912,3,2,0,2014,0,9157,9
315000,Pave,AllPub,1838,2,3,0,1838,1,14601,8
425000,Pave,AllPub,1978,2,3,0,1978,1,12633,7
139500,Pave,AllPub,1008,3,1,0,1008,0,12518,6
115000,Pave,AllPub,0,3,2,0,1771,1,21750,9
162000,Pave,AllPub,1204,2,2,0,1204,0,4500,5
165000,Pave,AllPub,1224,2,2,0,1224,0,4500,5
91000,Pave,AllPub,462,2,1,0,988,0,1596,5
130000,Pave,AllPub,864,3,1,0,874,0,9858,5
86000,Pave,AllPub,630,1,1,0,630,0,1526,3
160000,Pave,AllPub,1188,3,2,0,1404,1,13383,7
80000,Pave,AllPub,630,1,1,0,630,0,1477,3
97000,Pave,AllPub,546,3,0,0,1344,1,1533,6
88000,Pave,AllPub,546,3,1,0,1092,0,2217,6
131900,Pave,AllPub,796,2,1,0,796,0,7689,4
131250,Pave,AllPub,384,2,1,0,1091,0,7706,5
165500,Pave,AllPub,1097,1,2,0,1110,1,9101,4
112000,Pave,AllPub,833,3,0,0,833,0,8780,5
149000,Pave,AllPub,828,2,2,0,883,1,7669,5
143000,Pave,AllPub,796,1,2,0,1362,0,14115,5
130000,Pave,AllPub,624,3,2,0,1287,0,10429,6
196000,Pave,AllPub,1567,2,2,0,1567,2,9819,5
173000,Pave,AllPub,784,4,2,0,1632,1,10457,7
176500,Pave,AllPub,1184,3,2,0,1414,1,11029,6
237500,Pave,AllPub,1205,4,2,0,2117,2,12925,7
206900,Pave,AllPub,952,4,2,0,2112,2,11075,9
187500,Pave,AllPub,926,3,2,0,1604,1,8702,7
165000,Pave,AllPub,680,3,2,0,1470,1,8139,7
195500,Pave,AllPub,926,3,2,0,1604,0,9535,7
192000,Pave,AllPub,943,3,2,0,1638,2,9042,7
173000,Pave,AllPub,916,3,2,0,1636,1,15038,7
177900,Pave,AllPub,1348,3,2,0,1384,0,14137,7
175000,Pave,AllPub,729,3,2,0,1446,1,21872,6
286000,Pave,AllPub,1593,0,2,0,1593,1,4923,5
247900,Pave,AllPub,1664,1,2,0,1682,1,6264,6
180000,Pave,AllPub,1337,2,2,0,1337,1,5395,5
180000,Pave,AllPub,1280,2,2,0,1280,0,5070,5
181000,Pave,AllPub,926,3,2,0,1604,1,10839,7
183000,Pave,AllPub,932,3,2,0,1633,1,11184,7
188000,Pave,AllPub,773,3,2,0,1658,1,8000,8
194500,Pave,AllPub,712,3,2,0,1895,1,10832,7
185000,Pave,AllPub,836,3,2,0,1709,0,14067,7
189000,Pave,AllPub,1228,2,2,0,1228,1,4671,5
188500,Pave,AllPub,1337,2,2,0,1337,1,5950,5
355000,Pave,AllPub,1168,5,3,0,2500,1,13543,9
325000,Pave,AllPub,1122,4,3,0,2504,1,11198,11
387000,Pave,AllPub,1884,2,3,0,1884,1,15401,7
115000,Pave,NoSewr,1632,3,2,0,1474,2,31220,7
334000,Pave,AllPub,1710,2,2,0,1710,1,8118,6
133000,Pave,AllPub,1488,3,2,0,1488,1,47280,6
215000,Pave,AllPub,791,3,2,0,2093,1,20544,7
226500,Pave,AllPub,1675,2,2,0,1688,1,12680,6
175500,Pave,AllPub,1422,3,2,0,1422,1,12090,7
181900,Pave,AllPub,1260,3,2,0,1260,0,10825,6
235000,Pave,AllPub,2048,3,2,0,2064,2,18559,7
220000,Pave,AllPub,1782,3,2,0,1782,1,14450,6
272000,Pave,AllPub,1330,4,2,0,2872,1,12227,11
161000,Pave,AllPub,1211,3,2,0,1211,1,13068,6
175000,Pave,AllPub,1126,3,2,0,1126,0,15611,6
185000,Pave,AllPub,738,3,2,0,2044,1,10400,7
146900,Pave,AllPub,720,3,2,0,1308,0,9743,7
292500,Pave,AllPub,1420,4,4,0,2840,2,12511,8
180000,Pave,AllPub,1193,3,2,0,1523,1,11361,7
159900,Pave,AllPub,1444,2,2,0,1444,1,10400,5
205000,Pave,AllPub,803,4,2,0,1964,1,10480,8
157000,Pave,AllPub,1176,3,2,0,1178,1,10000,5
306000,Pave,AllPub,1236,4,3,0,2340,1,14311,9
133000,Pave,AllPub,896,4,2,0,1792,0,9000,8
151000,Pave,AllPub,1054,3,2,0,1054,0,9750,6
111900,Pave,AllPub,936,2,1,0,936,0,10295,4
123000,Pave,AllPub,864,3,2,0,864,0,7560,5
111250,Pave,AllPub,864,3,2,0,864,0,12735,5
181000,Pave,AllPub,1405,2,2,0,1337,0,4060,5
103400,Pave,AllPub,483,2,1,0,987,0,1680,5
100000,Pave,AllPub,483,2,1,0,987,0,1680,5
100500,Pave,AllPub,483,2,1,0,987,0,1890,5
106000,Pave,AllPub,483,2,1,0,987,0,1869,5
85400,Pave,AllPub,483,2,1,0,987,0,1680,4
89500,Pave,AllPub,483,2,1,0,987,0,1680,5
111750,Pave,AllPub,630,3,1,0,1302,0,1680,6
140000,Pave,AllPub,1069,2,2,0,1069,0,4043,4
143000,Pave,AllPub,855,4,2,0,1456,0,2308,7
148500,Pave,AllPub,1055,2,2,0,1055,0,2529,4
110000,Pave,AllPub,864,3,1,0,892,0,9477,5
394617,Pave,AllPub,1932,2,3,0,1932,1,12444,7
426000,Pave,AllPub,1682,3,3,0,2332,1,12474,9
385000,Pave,AllPub,2078,2,3,0,2084,1,14803,7
446261,Pave,AllPub,1452,3,3,0,2713,1,14948,11
317500,Pave,AllPub,1582,3,3,0,1582,0,12704,7
372402,Pave,AllPub,1710,2,3,0,1710,1,13891,6
417500,Pave,AllPub,2418,4,3,0,2464,1,13693,9
383000,Pave,AllPub,1950,2,3,0,1950,1,14418,7
390000,Pave,AllPub,1850,4,3,0,2748,1,13418,9
460000,Pave,AllPub,1620,4,4,0,2790,1,12539,10
379000,Pave,AllPub,1414,3,3,0,2331,1,12151,9
250000,Pave,AllPub,948,4,3,0,2088,1,8899,10
316000,Pave,AllPub,1148,4,3,0,2332,1,10574,9
615000,Pave,AllPub,2535,1,3,144,2470,2,12720,7
412500,Pave,AllPub,1572,3,3,0,2668,2,13688,10
284000,Pave,AllPub,998,3,3,0,2046,1,10625,8
284000,Pave,AllPub,1603,2,3,0,1575,1,10845,7
421250,Pave,AllPub,1479,4,3,0,2649,1,16900,10
370000,Pave,AllPub,1765,4,3,0,2690,1,16451,9
336860,Pave,AllPub,1858,2,3,0,1866,1,10110,7
367294,Pave,AllPub,1702,1,3,0,1702,1,8769,7
192000,Pave,AllPub,1367,2,2,0,1367,1,12304,6
274000,Pave,AllPub,1518,1,2,0,1518,1,12677,6
266000,Pave,AllPub,1684,2,2,0,1684,1,8849,6
370967,Pave,AllPub,1800,2,3,0,1800,1,8232,6
234250,Pave,AllPub,1342,2,2,0,1342,1,6240,6
219500,Pave,AllPub,1342,2,2,0,1342,1,6240,6
155000,Pave,AllPub,764,2,2,0,1626,0,2448,6
154000,Pave,AllPub,764,2,2,0,1626,0,2448,6
207000,Pave,AllPub,1358,2,2,0,1358,1,8198,6
195000,Pave,AllPub,1415,2,3,0,1455,1,3940,6
219990,Pave,AllPub,1393,2,3,0,1576,1,3940,7
191000,Pave,AllPub,1346,2,2,0,1504,1,3182,7
159895,Pave,AllPub,1266,2,2,0,1266,1,3182,6
187687,Pave,AllPub,1146,2,2,0,1246,1,3710,5
179000,Pave,AllPub,789,3,2,0,1515,1,9024,8
193000,Pave,AllPub,839,3,2,0,1593,1,7415,8
190000,Pave,AllPub,856,2,2,0,1166,0,9587,5
176000,Pave,AllPub,728,3,2,0,1456,0,8029,8
188000,Pave,AllPub,840,3,2,0,1720,1,8010,7
213000,Pave,AllPub,847,4,2,0,1986,1,8396,9
217300,Pave,AllPub,1350,2,2,0,1358,1,7301,6
186500,Pave,AllPub,936,3,2,0,1792,1,10261,8
226750,Pave,AllPub,982,3,2,0,1892,1,8220,8
184000,Pave,AllPub,788,3,2,0,1490,1,15384,8
176000,Pave,AllPub,707,3,2,0,1414,1,7750,6
225000,Pave,AllPub,1037,4,2,0,2322,1,12460,8
185900,Pave,AllPub,831,3,2,0,1651,1,8390,7
284500,Pave,AllPub,1173,3,2,0,2199,1,9660,9
315000,Pave,AllPub,1470,4,3,0,2630,1,9200,8
250000,Pave,AllPub,1145,4,3,0,2198,1,14260,9
291000,Pave,AllPub,1519,4,3,0,2172,1,11000,8
350000,Pave,AllPub,1982,2,3,0,2006,1,11675,5
279500,Pave,AllPub,1064,4,2,0,2125,2,10990,12
290000,Pave,AllPub,1242,4,3,0,2501,1,11929,9
350000,Pave,AllPub,2109,2,3,0,2113,1,10437,7
341000,Pave,AllPub,1311,3,3,0,2418,1,10542,9
287500,Pave,AllPub,1080,4,3,0,2197,1,10010,9
271000,Pave,AllPub,1223,3,2,0,2127,2,10944,5
301500,Pave,AllPub,1986,2,2,0,1987,1,14303,7
235128,Pave,AllPub,1580,3,3,0,1580,0,11932,7
214000,Pave,AllPub,894,4,3,0,1933,1,14598,9
232000,Pave,AllPub,1574,3,3,0,1574,1,11957,7
240000,Pave,AllPub,1578,3,3,0,1578,1,13253,7
264132,Pave,AllPub,1498,2,2,0,1506,1,14587,6
245000,Pave,AllPub,1563,3,3,0,1563,1,10206,6
227680,Pave,AllPub,1417,3,2,0,1428,0,12274,6
257000,Pave,AllPub,1341,3,3,0,1861,1,9801,7
297900,Pave,AllPub,955,3,3,0,1874,1,9428,8
247000,Pave,AllPub,1460,3,2,0,1460,1,10037,6
212700,Pave,AllPub,1363,3,2,0,1372,0,8640,6
250580,Pave,AllPub,1372,3,2,0,1372,0,8640,6
182000,Pave,AllPub,1428,3,2,0,1428,0,11639,6
226700,Pave,AllPub,866,3,2,0,1768,0,9803,7
250000,Pave,AllPub,1053,3,2,0,1992,1,9375,9
250000,Pave,AllPub,1026,3,3,0,1958,1,10625,9
339750,Pave,AllPub,1034,3,3,0,2078,1,10800,8
205950,Pave,AllPub,813,3,2,0,1665,0,8125,7
256000,Pave,AllPub,1660,3,3,0,1660,1,10625,7
230348,Pave,AllPub,1218,2,2,0,1218,0,7500,6
207500,Pave,AllPub,864,3,2,0,1728,0,8791,7
141000,Pave,AllPub,1080,3,0,0,1080,0,7500,6
188000,Pave,AllPub,835,3,2,0,1696,0,10110,7
192500,Pave,AllPub,835,3,2,0,1663,0,12774,8
146000,Pave,AllPub,1175,3,0,0,1175,0,13072,6
159000,Pave,AllPub,1114,3,2,0,1114,0,13695,6
155000,Pave,AllPub,1114,3,2,0,1114,0,13695,6
173000,Pave,AllPub,798,3,2,0,1640,0,8366,6
170000,Pave,AllPub,1162,3,2,0,1162,0,9260,6
182000,Pave,AllPub,754,3,2,0,1609,0,8453,6
163000,Pave,AllPub,886,3,2,0,1680,0,8480,7
193500,Pave,AllPub,1408,3,2,0,1679,1,8125,7
189000,Pave,AllPub,832,3,2,0,1657,0,14565,6
190500,Pave,AllPub,827,3,2,0,1677,0,8450,7
175000,Pave,AllPub,836,3,2,0,1737,0,8285,7
179200,Pave,AllPub,1278,3,2,0,1294,0,7153,6
187000,Pave,AllPub,832,3,2,0,1710,0,9291,7
193000,Pave,AllPub,1604,2,2,0,1617,1,8012,5
153900,Pave,AllPub,1199,2,2,0,1199,0,7892,5
128000,Pave,AllPub,984,3,1,0,984,1,9100,5
144000,Pave,AllPub,912,2,1,0,912,0,12968,4
135000,Pave,AllPub,864,3,1,0,864,1,8100,5
115000,Pave,AllPub,890,3,1,0,890,0,8450,5
119916,Pave,AllPub,864,3,1,0,864,0,6360,5
142000,Pave,AllPub,912,3,1,0,912,0,6768,5
192000,Pave,AllPub,1430,3,2,0,1430,2,19508,6
140000,Pave,AllPub,1001,4,2,0,1641,1,10759,5
290000,Pave,AllPub,930,4,2,0,2683,2,9205,9
372500,Pave,AllPub,1848,4,2,0,2786,1,11025,10
196000,Pave,AllPub,1391,2,2,0,1391,0,4282,5
171900,Pave,AllPub,625,2,2,0,1250,0,4017,5
178000,Pave,AllPub,1235,1,2,0,1245,0,3435,5
165000,Pave,AllPub,600,2,2,0,1200,0,3180,5
146000,Pave,AllPub,689,2,2,0,1392,0,3180,5
146000,Pave,AllPub,689,2,2,0,1392,0,3604,5
179400,Pave,AllPub,744,3,2,0,1501,0,2280,6
172900,Pave,AllPub,744,3,2,0,1549,0,2280,6
300000,Pave,AllPub,1614,2,2,0,1638,1,4765,5
285000,Pave,AllPub,1310,1,2,0,1310,1,4538,5
290000,Pave,AllPub,1419,2,2,0,1419,1,4385,5
305000,Pave,AllPub,1557,2,2,0,1557,1,4109,5
328900,Pave,AllPub,1698,2,2,0,1709,1,5119,5
160000,Pave,AllPub,600,2,2,0,1252,0,2160,4
170000,Pave,AllPub,672,3,2,0,1404,0,2160,5
223000,Pave,AllPub,858,3,2,0,1789,1,10646,7
170000,Pave,AllPub,960,3,2,0,1586,0,2645,7
200000,Pave,AllPub,960,3,2,0,1607,0,2645,7
345000,Pave,AllPub,970,2,2,0,2393,1,3951,7
245500,Pave,AllPub,1260,1,2,0,1288,2,14963,4
217500,Pave,AllPub,1230,1,2,0,1239,1,11064,4
324000,Pave,AllPub,1719,1,2,0,1719,2,10846,6
162500,Pave,AllPub,1232,3,2,0,1232,0,11120,6
150000,Pave,AllPub,994,3,3,0,2944,1,24572,9
290000,Pave,AllPub,1426,3,2,0,1671,1,16280,6
205000,Pave,AllPub,952,3,2,0,1812,1,7500,7
174000,Pave,AllPub,1304,3,2,0,1682,1,10400,7
183000,Pave,AllPub,1427,4,2,0,1427,0,11104,7
150000,Pave,AllPub,1740,4,2,0,1740,1,11050,8
145000,Pave,AllPub,1258,3,2,0,1258,0,11040,5
215000,Pave,AllPub,1620,4,2,0,1620,1,15387,8
140500,Pave,AllPub,1625,4,2,0,1625,0,9750,8
240000,Pave,AllPub,1522,4,2,0,2614,1,10800,9
141000,Pave,AllPub,732,4,2,0,1464,0,8814,7
147000,Pave,AllPub,912,2,2,0,912,0,8872,5
135000,Pave,AllPub,912,3,2,0,925,0,8125,5
145000,Pave,AllPub,1728,6,2,0,1728,0,11072,10
142600,Pave,AllPub,1728,6,2,0,1728,0,13101,10
135000,Pave,AllPub,1656,4,2,0,1656,0,9246,8
170000,Pave,AllPub,825,4,2,0,1670,0,13355,7
299800,Pave,AllPub,1142,4,2,0,2715,2,8963,11
185000,Pave,AllPub,901,4,2,0,1876,1,9120,8
173000,Pave,AllPub,800,4,2,0,1632,0,9130,7
178400,Pave,AllPub,944,3,2,0,999,0,12122,6
176000,Pave,AllPub,832,4,2,0,1978,1,9900,9
98000,Pave,AllPub,0,2,1,0,1014,0,7785,6
109008,Pave,AllPub,907,3,1,0,907,0,8593,5
135750,Pave,AllPub,952,2,1,0,952,0,8475,4
155000,Pave,AllPub,1120,3,2,0,1128,0,8700,6
180500,Pave,AllPub,1425,3,2,0,1425,1,10175,7
174900,Pave,AllPub,1127,3,2,0,1165,0,9020,6
140000,Pave,AllPub,1136,3,1,0,1136,1,9200,5
145000,Pave,AllPub,1092,3,2,0,1092,0,8250,6
179900,Pave,AllPub,1219,3,2,0,1265,1,9350,6
168500,Pave,AllPub,1248,3,2,0,1350,0,9020,6
140000,Pave,AllPub,1114,3,2,0,1114,0,9900,5
145500,Pave,AllPub,1053,3,1,0,1053,0,10007,5
142000,Pave,AllPub,1252,3,2,0,1252,0,10721,7
141000,Pave,AllPub,1100,3,1,0,1100,1,12493,6
153000,Pave,AllPub,1118,3,1,0,1118,0,11332,6
72500,Pave,AllPub,0,2,1,0,720,0,6627,4
52000,Pave,AllPub,270,2,0,0,729,0,4130,5
118000,Pave,AllPub,991,2,1,0,1077,2,7420,5
87000,Pave,AllPub,348,2,1,0,906,0,4882,5
141500,Pave,AllPub,1296,3,2,0,1496,0,9600,6
119000,Pave,AllPub,1032,3,1,0,1252,0,9600,6
141500,Pave,AllPub,572,3,1,0,1337,1,9600,7
165500,Pave,AllPub,992,3,1,0,1661,1,9600,8
112900,Pave,AllPub,1036,3,1,0,1036,0,7584,5
201800,Pave,AllPub,864,4,2,0,1820,2,13700,8
163000,Pave,AllPub,1362,3,2,0,1362,1,10197,6
139950,Pave,AllPub,1144,3,2,0,1144,0,7875,6
174000,Pave,AllPub,1319,3,2,0,1537,1,8400,7
165000,Pave,AllPub,1099,3,1,0,1431,1,9150,6
227000,Pave,AllPub,1104,4,2,0,1988,1,14670,9
135000,Pave,AllPub,1098,3,1,0,1098,0,7390,6
124000,Pave,AllPub,1144,3,1,0,1144,0,9204,6
140000,Pave,AllPub,931,3,2,0,1283,0,7763,6
136500,Pave,AllPub,1176,3,1,0,1176,2,8856,6
185000,Pave,AllPub,1248,2,1,0,1440,0,9840,7
163000,Pave,AllPub,1261,3,2,0,1261,1,9120,6
166800,Pave,AllPub,1395,3,2,0,1570,1,13200,5
139000,Pave,AllPub,1196,2,1,0,1196,1,9000,6
166000,Pave,AllPub,1392,3,2,0,1392,2,11900,6
136000,Pave,AllPub,1080,3,1,0,1080,0,9464,5
133000,Pave,AllPub,1104,3,1,0,1104,0,10425,5
116000,Pave,AllPub,720,2,1,0,882,0,11556,4
137500,Pave,AllPub,1152,3,2,0,1152,0,9373,6
130000,Pave,AllPub,984,2,2,0,950,0,12774,5
180000,Pave,AllPub,998,3,2,0,1790,2,14250,6
139000,Pave,AllPub,952,2,2,0,952,0,7350,4
110000,Pave,AllPub,773,2,1,0,773,0,7677,4
100000,Pave,AllPub,0,4,1,0,1764,1,8838,7
118500,Pave,AllPub,832,2,1,0,1216,0,8480,6
146000,Pave,AllPub,1824,5,2,0,1824,0,12436,9
89900,Pave,AllPub,0,1,1,0,869,0,10122,3
114000,Pave,AllPub,747,3,1,0,1159,0,7506,5
140000,Pave,AllPub,913,3,1,0,1558,1,10930,6
86900,Pave,AllPub,672,2,1,0,672,0,5400,4
139000,Pave,AllPub,892,3,4,0,1436,1,10836,7
106250,Pave,AllPub,0,3,0,0,1294,0,10800,7
171000,Pave,AllPub,858,4,2,0,1716,1,9247,8
139000,Pave,AllPub,912,3,2,0,1044,1,10180,5
186000,Pave,AllPub,1312,3,2,0,1312,1,11355,6
157000,Pave,AllPub,1253,2,1,0,1253,1,10920,5
148000,Pave,AllPub,1081,3,1,0,1081,0,12929,5
242000,Pave,AllPub,585,4,2,0,2069,1,27650,9
116000,Pave,AllPub,105,3,2,0,910,0,8892,5
94000,Pave,AllPub,876,2,2,0,876,1,7200,5
98300,Pave,AllPub,0,3,2,0,1048,0,7200,7
127000,Pave,AllPub,1075,4,1,0,1507,0,7910,7
159000,Pave,AllPub,1256,3,1,0,1256,0,8000,6
125900,Pave,AllPub,1027,3,1,0,1027,0,8000,6
155000,Pave,AllPub,1269,3,1,0,1269,1,7931,6
138000,Pave,AllPub,768,3,2,0,1320,0,8064,5
112500,Pave,AllPub,936,2,1,0,984,0,6390,4
105500,Pave,AllPub,832,2,2,0,832,0,7227,4
127500,Pave,AllPub,854,4,1,0,1278,0,7200,6
130000,Pave,AllPub,1800,6,0,0,1800,0,8513,10
150000,Pave,AllPub,768,3,2,0,1588,0,7200,6
109500,Pave,AllPub,825,2,1,0,825,0,7200,4
140000,Pave,AllPub,780,4,2,0,1796,1,7056,8
167900,Pave,AllPub,780,4,2,0,1611,0,9760,7
136870,Pave,AllPub,1117,3,1,0,1117,0,7590,6
143000,Pave,AllPub,192,3,1,0,1133,0,9836,7
73000,Pave,AllPub,680,2,2,0,764,0,5232,4
157500,Pave,AllPub,650,3,2,0,1539,1,10440,8
122600,Pave,AllPub,780,3,2,0,1323,0,9184,6
111000,Pave,AllPub,680,2,1,0,1360,0,4800,6
256000,Pave,AllPub,1510,5,2,0,2792,2,10440,8
64000,Pave,AllPub,672,2,1,0,672,0,4800,4
139500,Pave,AllPub,728,4,1,0,1456,0,6000,7
118000,Pave,AllPub,828,3,0,0,1594,0,11426,9
200000,Pave,AllPub,1362,3,2,0,2082,0,11426,6
119164,Pave,AllPub,801,2,2,0,1656,0,7628,8
122250,Pave,AllPub,936,2,1,0,1740,1,7308,6
120000,Pave,AllPub,931,2,0,0,1027,1,5400,5
155000,Pave,AllPub,884,3,2,0,1436,2,10800,8
78000,Pave,AllPub,481,2,1,0,899,0,6756,5
95000,Pave,AllPub,684,3,0,0,1080,0,5914,5
115000,Pave,AllPub,789,2,1,0,789,0,6000,5
147000,Pave,AllPub,924,2,2,0,1122,0,12000,6
140000,Pave,AllPub,904,3,3,0,1499,1,9000,5
46500,Pave,AllPub,407,1,1,0,407,0,7311,3
112500,Pave,AllPub,928,3,1,0,928,0,6000,5
107900,Pave,AllPub,901,2,1,0,901,0,6000,4
65000,Pave,AllPub,448,5,0,0,1588,0,12205,6
295000,Pave,AllPub,1470,3,3,0,3493,1,18386,10
139500,Pave,AllPub,797,4,2,0,1627,0,9142,10
153900,Pave,AllPub,876,4,3,0,1416,1,12665,7
132000,Pave,AllPub,624,3,1,0,1450,0,5350,7
98000,Pave,AllPub,624,4,3,0,1344,0,4571,7
114000,Pave,AllPub,346,2,1,0,1017,0,9143,5
130000,Pave,AllPub,973,4,2,0,2350,0,9600,10
129500,Pave,AllPub,735,3,2,0,2058,1,9600,8
129400,Pave,AllPub,572,3,0,0,1540,0,6000,7
161000,Pave,AllPub,689,3,2,0,1378,1,9600,7
163000,Pave,AllPub,482,3,2,0,1912,1,10800,7
128000,Pave,AllPub,742,3,0,0,1484,1,6300,9
122000,Pave,AllPub,684,4,0,0,2358,0,5250,8
116900,Pave,AllPub,572,2,1,0,1111,1,5700,5
325000,Pave,AllPub,1237,3,2,0,2775,1,13500,9
55000,Pave,AllPub,723,2,2,0,1086,0,11340,5
184000,Pave,AllPub,1313,5,2,0,2495,1,10800,10
110000,Pave,AllPub,984,2,1,0,984,0,9750,5
131500,Pave,AllPub,1050,4,1,0,1795,0,12150,7
97000,Pave,AllPub,0,2,1,0,882,0,12702,4
115500,Pave,AllPub,869,2,1,0,1093,0,8516,5
138000,Pave,AllPub,1008,2,1,0,1143,1,7111,5
108000,Pave,AllPub,672,3,1,0,1668,0,7425,8
79500,Pave,AllPub,742,2,1,0,935,0,9100,4
153000,Pave,AllPub,1024,3,1,0,1738,1,7010,6
109500,Pave,AllPub,784,2,0,0,784,0,6130,5
124000,Pave,AllPub,672,3,1,0,1210,0,5000,6
106900,Pave,AllPub,554,3,1,0,1290,0,5870,6
164900,Pave,AllPub,981,3,1,0,1672,1,6000,6
119000,Pave,AllPub,949,2,2,0,949,1,6000,5
120000,Pave,AllPub,862,3,1,0,1158,1,6000,5
157000,Pave,AllPub,825,3,1,0,1497,0,6000,5
105000,Pave,AllPub,739,2,1,0,1342,1,6000,7
113000,Pave,AllPub,992,3,1,0,1013,0,5000,6
115000,Pave,AllPub,565,3,1,0,1216,1,5520,6
79000,Pave,AllPub,0,2,1,0,896,0,5940,4
123000,Pave,AllPub,704,2,1,0,1136,0,6240,6
81300,Pave,AllPub,0,1,1,0,808,0,6120,6
162900,Pave,AllPub,1078,3,2,0,1573,1,6240,8
150000,Pave,AllPub,989,4,2,0,2009,1,6240,7
123500,Pave,AllPub,1100,4,2,0,1902,0,6120,7
129900,Pave,AllPub,952,2,2,0,1774,2,6120,8
128000,Pave,AllPub,611,3,2,0,1362,0,6155,6
68500,Pave,AllPub,520,1,1,0,520,0,6324,4
127000,Pave,AllPub,672,2,1,0,1285,0,8635,6
207000,Pave,AllPub,833,4,2,0,1848,1,13053,8
184000,Pave,AllPub,1026,4,1,0,1820,0,9120,8
162500,Pave,AllPub,810,4,2,0,1716,0,9144,8
145000,Pave,AllPub,883,3,1,0,1505,0,9144,8
130000,Pave,AllPub,816,2,1,0,838,0,10267,5
160000,Pave,AllPub,1242,5,1,0,1984,0,8094,8
161000,Pave,AllPub,588,3,1,0,1666,1,5100,7
127500,Pave,AllPub,796,3,1,0,1609,0,4347,7
93850,Grvl,AllPub,768,1,2,0,768,0,6291,4
136000,Pave,AllPub,768,4,1,0,1536,0,10266,7
141000,Pave,AllPub,1272,4,2,0,1969,1,6876,9
120000,Pave,AllPub,880,2,2,0,1308,0,10320,6
127500,Pave,AllPub,1040,2,2,0,1040,0,7200,5
127000,Pave,AllPub,768,3,1,0,1236,1,7006,6
89500,Pave,AllPub,319,3,0,0,1406,0,7920,6
125000,Pave,AllPub,825,2,2,0,825,0,8235,4
79900,Pave,AllPub,901,4,0,0,1198,0,5586,7
85000,Pave,AllPub,451,1,2,0,759,0,10320,5
82375,Pave,AllPub,536,3,0,0,1344,0,10320,8
