"Sale_Price","Street","Utilities","Total_Bsmt_SF","Garage_Cars","Pool_Area","Gr_Liv_Area","Fireplaces","Lot_Area","Bedroom_AbvGr","TotRms_AbvGrd"
170000,"Pave","AllPub",608,2,0,1396,1,11069,3,6
108000,"Pave","AllPub",0,2,0,1126,0,8777,2,5
167000,"Pave","AllPub",1486,2,0,1486,0,9937,3,7
100000,"Pave","AllPub",816,1,0,816,1,8877,2,3
198500,"Pave","AllPub",0,2,0,1922,1,7301,4,7
159500,"Pave","AllPub",690,2,0,1426,0,7950,3,6
127000,"Pave","AllPub",1014,1,0,1149,0,10682,3,7
125000,"Pave","AllPub",1041,1,0,1125,1,7200,3,6
320000,"Pave","AllPub",1698,3,0,1698,1,13286,3,8
145500,"Pave","AllPub",547,2,0,1072,0,3675,2,5
118000,"Pave","AllPub",698,0,0,698,0,9405,2,4
85000,"Pave","AllPub",876,1,0,876,0,6410,3,5
120000,"Pave","AllPub",1078,1,0,1368,0,11767,3,6
98000,"Pave","AllPub",0,1,0,1529,0,8405,4,9
99900,"Pave","AllPub",864,0,0,864,0,4060,2,4
82000,"Pave","AllPub",0,2,0,944,0,10206,2,4
119900,"Pave","AllPub",1678,0,0,1678,0,10926,6,10
103500,"Pave","AllPub",1150,1,0,1560,1,11767,2,7
112000,"Pave","AllPub",672,1,0,960,0,8926,3,5
110000,"Pave","AllPub",684,2,0,1196,0,12354,3,7
122000,"Pave","AllPub",720,1,0,1298,2,8212,3,6
117000,"Pave","AllPub",984,2,0,1604,0,10998,3,6
160000,"Pave","AllPub",832,1,0,1268,2,6300,3,7
159434,"Pave","AllPub",793,1,0,1520,0,4500,3,6
60000,"Pave","AllPub",290,1,0,438,0,8400,1,3
139500,"Pave","AllPub",778,1,0,1489,1,9900,3,7
197000,"Pave","AllPub",824,2,0,3082,2,15863,5,12
105000,"Pave","AllPub",583,1,0,1242,1,5707,3,6
135000,"Pave","AllPub",1122,2,0,1981,2,7804,4,7
147500,"Pave","AllPub",816,2,0,1232,1,8574,3,6
137450,"Pave","AllPub",976,1,0,1608,1,6171,3,7
155000,"Pave","AllPub",560,2,0,1135,0,7200,3,6
177000,"Pave","AllPub",896,2,0,1913,1,7558,3,9
145000,"Pave","AllPub",861,1,0,1477,1,6292,3,6
137000,"Pave","AllPub",600,1,0,1228,1,7155,3,6
234000,"Pave","AllPub",1276,1,0,2080,2,10918,3,9
205000,"Pave","AllPub",840,2,0,1567,2,13680,2,6
177500,"Pave","AllPub",771,1,0,1494,2,7500,3,7
160000,"Pave","AllPub",728,1,0,1308,2,9600,2,7
155000,"Pave","AllPub",1273,1,0,1273,0,14680,2,5
163500,"Pave","AllPub",876,2,0,964,0,13360,2,5
154900,"Pave","AllPub",731,1,0,1343,1,7681,3,7
205000,"Pave","AllPub",920,2,0,2480,2,8145,5,13
144800,"Pave","AllPub",1112,1,0,1112,1,9100,2,6
174500,"Pave","AllPub",704,1,0,1564,1,12000,3,7
193000,"Pave","AllPub",1561,2,0,1561,1,13339,3,6
158000,"Pave","AllPub",1067,1,0,1523,1,15600,3,7
158500,"Pave","AllPub",1092,1,0,1152,1,14000,3,6
224000,"Pave","AllPub",1310,2,0,1906,2,17500,3,6
115000,"Pave","AllPub",516,2,0,1032,1,1733,2,5
137000,"Pave","AllPub",561,2,0,1229,1,1488,2,5
121000,"Pave","AllPub",561,2,0,1229,1,1612,2,5
124000,"Pave","AllPub",561,2,0,1229,1,1300,2,5
208000,"Pave","AllPub",572,2,0,1982,1,13607,3,6
315000,"Pave","AllPub",1803,2,0,2365,2,17597,3,7
222000,"Pave","AllPub",880,2,0,1680,1,21695,3,5
147000,"Pave","AllPub",672,1,0,1344,0,10690,3,6
123000,"Pave","AllPub",760,2,0,2168,0,8660,5,11
78000,"Pave","AllPub",596,1,0,1192,0,6402,3,6
85000,"Pave","AllPub",1013,0,0,1526,0,8470,2,6
75000,"Pave","AllPub",572,1,0,572,0,10200,2,4
230000,"Pave","AllPub",1596,2,0,1648,1,3843,2,5
57625,"Grvl","NoSewr",0,1,0,810,0,21780,1,4
251000,"Pave","AllPub",1107,3,0,2052,1,10125,3,7
239686,"Pave","AllPub",1434,2,0,2149,1,12822,1,6
240000,"Pave","AllPub",1710,2,0,1710,1,12118,3,7
215000,"Pave","AllPub",804,2,0,1961,1,12209,3,7
156450,"Pave","AllPub",902,1,0,926,1,9750,2,5
173000,"Pave","AllPub",957,2,0,1287,2,9360,2,5
126000,"Pave","AllPub",0,2,0,1734,0,10125,4,8
173000,"Pave","AllPub",1188,2,0,1217,0,9947,3,6
152000,"Pave","AllPub",1582,2,0,1595,0,11070,2,5
137500,"Pave","NoSeWa",819,2,0,1344,1,14375,3,7
375000,"Pave","AllPub",2136,2,0,2036,2,215245,3,8
315500,"Pave","AllPub",1620,3,0,1620,1,12898,2,6
224500,"Pave","AllPub",846,2,0,1692,0,13159,3,6
410000,"Pave","AllPub",2190,3,0,2036,1,13438,3,9
316500,"Pave","AllPub",1641,3,0,1641,0,14463,3,7
201000,"Pave","AllPub",1466,3,0,1466,0,8925,3,7
175000,"Pave","AllPub",1392,2,0,1412,1,11457,3,6
204000,"Pave","AllPub",712,2,0,2237,1,9839,3,7
213500,"Pave","AllPub",1645,2,0,1479,1,14419,3,7
220000,"Pave","AllPub",1267,2,0,1296,0,6853,2,6
170000,"Pave","AllPub",912,2,0,2014,0,9157,3,9
315000,"Pave","AllPub",1838,3,0,1838,1,14601,2,8
425000,"Pave","AllPub",1978,3,0,1978,1,12633,2,7
139500,"Pave","AllPub",1008,1,0,1008,0,12518,3,6
115000,"Pave","AllPub",0,2,0,1771,1,21750,3,9
162000,"Pave","AllPub",1204,2,0,1204,0,4500,2,5
165000,"Pave","AllPub",1224,2,0,1224,0,4500,2,5
91000,"Pave","AllPub",462,1,0,988,0,1596,2,5
130000,"Pave","AllPub",864,1,0,874,0,9858,3,5
86000,"Pave","AllPub",630,1,0,630,0,1526,1,3
160000,"Pave","AllPub",1188,2,0,1404,1,13383,3,7
80000,"Pave","AllPub",630,1,0,630,0,1477,1,3
97000,"Pave","AllPub",546,0,0,1344,1,1533,3,6
88000,"Pave","AllPub",546,1,0,1092,0,2217,3,6
131900,"Pave","AllPub",796,1,0,796,0,7689,2,4
131250,"Pave","AllPub",384,1,0,1091,0,7706,2,5
165500,"Pave","AllPub",1097,2,0,1110,1,9101,1,4
112000,"Pave","AllPub",833,0,0,833,0,8780,3,5
149000,"Pave","AllPub",828,2,0,883,1,7669,2,5
143000,"Pave","AllPub",796,2,0,1362,0,14115,1,5
130000,"Pave","AllPub",624,2,0,1287,0,10429,3,6
196000,"Pave","AllPub",1567,2,0,1567,2,9819,2,5
173000,"Pave","AllPub",784,2,0,1632,1,10457,4,7
176500,"Pave","AllPub",1184,2,0,1414,1,11029,3,6
237500,"Pave","AllPub",1205,2,0,2117,2,12925,4,7
206900,"Pave","AllPub",952,2,0,2112,2,11075,4,9
187500,"Pave","AllPub",926,2,0,1604,1,8702,3,7
165000,"Pave","AllPub",680,2,0,1470,1,8139,3,7
195500,"Pave","AllPub",926,2,0,1604,0,9535,3,7
192000,"Pave","AllPub",943,2,0,1638,2,9042,3,7
173000,"Pave","AllPub",916,2,0,1636,1,15038,3,7
177900,"Pave","AllPub",1348,2,0,1384,0,14137,3,7
175000,"Pave","AllPub",729,2,0,1446,1,21872,3,6
286000,"Pave","AllPub",1593,2,0,1593,1,4923,0,5
247900,"Pave","AllPub",1664,2,0,1682,1,6264,1,6
180000,"Pave","AllPub",1337,2,0,1337,1,5395,2,5
180000,"Pave","AllPub",1280,2,0,1280,0,5070,2,5
181000,"Pave","AllPub",926,2,0,1604,1,10839,3,7
183000,"Pave","AllPub",932,2,0,1633,1,11184,3,7
188000,"Pave","AllPub",773,2,0,1658,1,8000,3,8
194500,"Pave","AllPub",712,2,0,1895,1,10832,3,7
185000,"Pave","AllPub",836,2,0,1709,0,14067,3,7
189000,"Pave","AllPub",1228,2,0,1228,1,4671,2,5
188500,"Pave","AllPub",1337,2,0,1337,1,5950,2,5
355000,"Pave","AllPub",1168,3,0,2500,1,13543,5,9
325000,"Pave","AllPub",1122,3,0,2504,1,11198,4,11
387000,"Pave","AllPub",1884,3,0,1884,1,15401,2,7
115000,"Pave","NoSewr",1632,2,0,1474,2,31220,3,7
334000,"Pave","AllPub",1710,2,0,1710,1,8118,2,6
133000,"Pave","AllPub",1488,2,0,1488,1,47280,3,6
215000,"Pave","AllPub",791,2,0,2093,1,20544,3,7
226500,"Pave","AllPub",1675,2,0,1688,1,12680,2,6
175500,"Pave","AllPub",1422,2,0,1422,1,12090,3,7
181900,"Pave","AllPub",1260,2,0,1260,0,10825,3,6
235000,"Pave","AllPub",2048,2,0,2064,2,18559,3,7
220000,"Pave","AllPub",1782,2,0,1782,1,14450,3,6
272000,"Pave","AllPub",1330,2,0,2872,1,12227,4,11
161000,"Pave","AllPub",1211,2,0,1211,1,13068,3,6
175000,"Pave","AllPub",1126,2,0,1126,0,15611,3,6
185000,"Pave","AllPub",738,2,0,2044,1,10400,3,7
146900,"Pave","AllPub",720,2,0,1308,0,9743,3,7
292500,"Pave","AllPub",1420,4,0,2840,2,12511,4,8
180000,"Pave","AllPub",1193,2,0,1523,1,11361,3,7
159900,"Pave","AllPub",1444,2,0,1444,1,10400,2,5
205000,"Pave","AllPub",803,2,0,1964,1,10480,4,8
157000,"Pave","AllPub",1176,2,0,1178,1,10000,3,5
306000,"Pave","AllPub",1236,3,0,2340,1,14311,4,9
133000,"Pave","AllPub",896,2,0,1792,0,9000,4,8
151000,"Pave","AllPub",1054,2,0,1054,0,9750,3,6
111900,"Pave","AllPub",936,1,0,936,0,10295,2,4
123000,"Pave","AllPub",864,2,0,864,0,7560,3,5
111250,"Pave","AllPub",864,2,0,864,0,12735,3,5
181000,"Pave","AllPub",1405,2,0,1337,0,4060,2,5
103400,"Pave","AllPub",483,1,0,987,0,1680,2,5
100000,"Pave","AllPub",483,1,0,987,0,1680,2,5
100500,"Pave","AllPub",483,1,0,987,0,1890,2,5
106000,"Pave","AllPub",483,1,0,987,0,1869,2,5
85400,"Pave","AllPub",483,1,0,987,0,1680,2,4
89500,"Pave","AllPub",483,1,0,987,0,1680,2,5
111750,"Pave","AllPub",630,1,0,1302,0,1680,3,6
140000,"Pave","AllPub",1069,2,0,1069,0,4043,2,4
143000,"Pave","AllPub",855,2,0,1456,0,2308,4,7
148500,"Pave","AllPub",1055,2,0,1055,0,2529,2,4
110000,"Pave","AllPub",864,1,0,892,0,9477,3,5
394617,"Pave","AllPub",1932,3,0,1932,1,12444,2,7
426000,"Pave","AllPub",1682,3,0,2332,1,12474,3,9
385000,"Pave","AllPub",2078,3,0,2084,1,14803,2,7
446261,"Pave","AllPub",1452,3,0,2713,1,14948,3,11
317500,"Pave","AllPub",1582,3,0,1582,0,12704,3,7
372402,"Pave","AllPub",1710,3,0,1710,1,13891,2,6
417500,"Pave","AllPub",2418,3,0,2464,1,13693,4,9
383000,"Pave","AllPub",1950,3,0,1950,1,14418,2,7
390000,"Pave","AllPub",1850,3,0,2748,1,13418,4,9
460000,"Pave","AllPub",1620,4,0,2790,1,12539,4,10
379000,"Pave","AllPub",1414,3,0,2331,1,12151,3,9
250000,"Pave","AllPub",948,3,0,2088,1,8899,4,10
316000,"Pave","AllPub",1148,3,0,2332,1,10574,4,9
615000,"Pave","AllPub",2535,3,144,2470,2,12720,1,7
412500,"Pave","AllPub",1572,3,0,2668,2,13688,3,10
284000,"Pave","AllPub",998,3,0,2046,1,10625,3,8
284000,"Pave","AllPub",1603,3,0,1575,1,10845,2,7
421250,"Pave","AllPub",1479,3,0,2649,1,16900,4,10
370000,"Pave","AllPub",1765,3,0,2690,1,16451,4,9
336860,"Pave","AllPub",1858,3,0,1866,1,10110,2,7
367294,"Pave","AllPub",1702,3,0,1702,1,8769,1,7
192000,"Pave","AllPub",1367,2,0,1367,1,12304,2,6
274000,"Pave","AllPub",1518,2,0,1518,1,12677,1,6
266000,"Pave","AllPub",1684,2,0,1684,1,8849,2,6
370967,"Pave","AllPub",1800,3,0,1800,1,8232,2,6
234250,"Pave","AllPub",1342,2,0,1342,1,6240,2,6
219500,"Pave","AllPub",1342,2,0,1342,1,6240,2,6
155000,"Pave","AllPub",764,2,0,1626,0,2448,2,6
154000,"Pave","AllPub",764,2,0,1626,0,2448,2,6
207000,"Pave","AllPub",1358,2,0,1358,1,8198,2,6
195000,"Pave","AllPub",1415,3,0,1455,1,3940,2,6
219990,"Pave","AllPub",1393,3,0,1576,1,3940,2,7
191000,"Pave","AllPub",1346,2,0,1504,1,3182,2,7
159895,"Pave","AllPub",1266,2,0,1266,1,3182,2,6
187687,"Pave","AllPub",1146,2,0,1246,1,3710,2,5
179000,"Pave","AllPub",789,2,0,1515,1,9024,3,8
193000,"Pave","AllPub",839,2,0,1593,1,7415,3,8
190000,"Pave","AllPub",856,2,0,1166,0,9587,2,5
176000,"Pave","AllPub",728,2,0,1456,0,8029,3,8
188000,"Pave","AllPub",840,2,0,1720,1,8010,3,7
213000,"Pave","AllPub",847,2,0,1986,1,8396,4,9
217300,"Pave","AllPub",1350,2,0,1358,1,7301,2,6
186500,"Pave","AllPub",936,2,0,1792,1,10261,3,8
226750,"Pave","AllPub",982,2,0,1892,1,8220,3,8
184000,"Pave","AllPub",788,2,0,1490,1,15384,3,8
176000,"Pave","AllPub",707,2,0,1414,1,7750,3,6
225000,"Pave","AllPub",1037,2,0,2322,1,12460,4,8
185900,"Pave","AllPub",831,2,0,1651,1,8390,3,7
284500,"Pave","AllPub",1173,2,0,2199,1,9660,3,9
315000,"Pave","AllPub",1470,3,0,2630,1,9200,4,8
250000,"Pave","AllPub",1145,3,0,2198,1,14260,4,9
291000,"Pave","AllPub",1519,3,0,2172,1,11000,4,8
350000,"Pave","AllPub",1982,3,0,2006,1,11675,2,5
279500,"Pave","AllPub",1064,2,0,2125,2,10990,4,12
290000,"Pave","AllPub",1242,3,0,2501,1,11929,4,9
350000,"Pave","AllPub",2109,3,0,2113,1,10437,2,7
341000,"Pave","AllPub",1311,3,0,2418,1,10542,3,9
287500,"Pave","AllPub",1080,3,0,2197,1,10010,4,9
271000,"Pave","AllPub",1223,2,0,2127,2,10944,3,5
301500,"Pave","AllPub",1986,2,0,1987,1,14303,2,7
235128,"Pave","AllPub",1580,3,0,1580,0,11932,3,7
214000,"Pave","AllPub",894,3,0,1933,1,14598,4,9
232000,"Pave","AllPub",1574,3,0,1574,1,11957,3,7
240000,"Pave","AllPub",1578,3,0,1578,1,13253,3,7
264132,"Pave","AllPub",1498,2,0,1506,1,14587,2,6
245000,"Pave","AllPub",1563,3,0,1563,1,10206,3,6
227680,"Pave","AllPub",1417,2,0,1428,0,12274,3,6
257000,"Pave","AllPub",1341,3,0,1861,1,9801,3,7
297900,"Pave","AllPub",955,3,0,1874,1,9428,3,8
247000,"Pave","AllPub",1460,2,0,1460,1,10037,3,6
212700,"Pave","AllPub",1363,2,0,1372,0,8640,3,6
250580,"Pave","AllPub",1372,2,0,1372,0,8640,3,6
182000,"Pave","AllPub",1428,2,0,1428,0,11639,3,6
226700,"Pave","AllPub",866,2,0,1768,0,9803,3,7
250000,"Pave","AllPub",1053,2,0,1992,1,9375,3,9
250000,"Pave","AllPub",1026,3,0,1958,1,10625,3,9
339750,"Pave","AllPub",1034,3,0,2078,1,10800,3,8
205950,"Pave","AllPub",813,2,0,1665,0,8125,3,7
256000,"Pave","AllPub",1660,3,0,1660,1,10625,3,7
230348,"Pave","AllPub",1218,2,0,1218,0,7500,2,6
207500,"Pave","AllPub",864,2,0,1728,0,8791,3,7
141000,"Pave","AllPub",1080,0,0,1080,0,7500,3,6
188000,"Pave","AllPub",835,2,0,1696,0,10110,3,7
192500,"Pave","AllPub",835,2,0,1663,0,12774,3,8
146000,"Pave","AllPub",1175,0,0,1175,0,13072,3,6
159000,"Pave","AllPub",1114,2,0,1114,0,13695,3,6
155000,"Pave","AllPub",1114,2,0,1114,0,13695,3,6
173000,"Pave","AllPub",798,2,0,1640,0,8366,3,6
170000,"Pave","AllPub",1162,2,0,1162,0,9260,3,6
182000,"Pave","AllPub",754,2,0,1609,0,8453,3,6
163000,"Pave","AllPub",886,2,0,1680,0,8480,3,7
193500,"Pave","AllPub",1408,2,0,1679,1,8125,3,7
189000,"Pave","AllPub",832,2,0,1657,0,14565,3,6
190500,"Pave","AllPub",827,2,0,1677,0,8450,3,7
175000,"Pave","AllPub",836,2,0,1737,0,8285,3,7
179200,"Pave","AllPub",1278,2,0,1294,0,7153,3,6
187000,"Pave","AllPub",832,2,0,1710,0,9291,3,7
193000,"Pave","AllPub",1604,2,0,1617,1,8012,2,5
153900,"Pave","AllPub",1199,2,0,1199,0,7892,2,5
128000,"Pave","AllPub",984,1,0,984,1,9100,3,5
144000,"Pave","AllPub",912,1,0,912,0,12968,2,4
135000,"Pave","AllPub",864,1,0,864,1,8100,3,5
115000,"Pave","AllPub",890,1,0,890,0,8450,3,5
119916,"Pave","AllPub",864,1,0,864,0,6360,3,5
142000,"Pave","AllPub",912,1,0,912,0,6768,3,5
192000,"Pave","AllPub",1430,2,0,1430,2,19508,3,6
140000,"Pave","AllPub",1001,2,0,1641,1,10759,4,5
290000,"Pave","AllPub",930,2,0,2683,2,9205,4,9
372500,"Pave","AllPub",1848,2,0,2786,1,11025,4,10
196000,"Pave","AllPub",1391,2,0,1391,0,4282,2,5
171900,"Pave","AllPub",625,2,0,1250,0,4017,2,5
178000,"Pave","AllPub",1235,2,0,1245,0,3435,1,5
165000,"Pave","AllPub",600,2,0,1200,0,3180,2,5
146000,"Pave","AllPub",689,2,0,1392,0,3180,2,5
146000,"Pave","AllPub",689,2,0,1392,0,3604,2,5
179400,"Pave","AllPub",744,2,0,1501,0,2280,3,6
172900,"Pave","AllPub",744,2,0,1549,0,2280,3,6
300000,"Pave","AllPub",1614,2,0,1638,1,4765,2,5
285000,"Pave","AllPub",1310,2,0,1310,1,4538,1,5
290000,"Pave","AllPub",1419,2,0,1419,1,4385,2,5
305000,"Pave","AllPub",1557,2,0,1557,1,4109,2,5
328900,"Pave","AllPub",1698,2,0,1709,1,5119,2,5
160000,"Pave","AllPub",600,2,0,1252,0,2160,2,4
170000,"Pave","AllPub",672,2,0,1404,0,2160,3,5
223000,"Pave","AllPub",858,2,0,1789,1,10646,3,7
170000,"Pave","AllPub",960,2,0,1586,0,2645,3,7
200000,"Pave","AllPub",960,2,0,1607,0,2645,3,7
345000,"Pave","AllPub",970,2,0,2393,1,3951,2,7
245500,"Pave","AllPub",1260,2,0,1288,2,14963,1,4
217500,"Pave","AllPub",1230,2,0,1239,1,11064,1,4
324000,"Pave","AllPub",1719,2,0,1719,2,10846,1,6
162500,"Pave","AllPub",1232,2,0,1232,0,11120,3,6
150000,"Pave","AllPub",994,3,0,2944,1,24572,3,9
290000,"Pave","AllPub",1426,2,0,1671,1,16280,3,6
205000,"Pave","AllPub",952,2,0,1812,1,7500,3,7
174000,"Pave","AllPub",1304,2,0,1682,1,10400,3,7
183000,"Pave","AllPub",1427,2,0,1427,0,11104,4,7
150000,"Pave","AllPub",1740,2,0,1740,1,11050,4,8
145000,"Pave","AllPub",1258,2,0,1258,0,11040,3,5
215000,"Pave","AllPub",1620,2,0,1620,1,15387,4,8
140500,"Pave","AllPub",1625,2,0,1625,0,9750,4,8
240000,"Pave","AllPub",1522,2,0,2614,1,10800,4,9
141000,"Pave","AllPub",732,2,0,1464,0,8814,4,7
147000,"Pave","AllPub",912,2,0,912,0,8872,2,5
135000,"Pave","AllPub",912,2,0,925,0,8125,3,5
145000,"Pave","AllPub",1728,2,0,1728,0,11072,6,10
142600,"Pave","AllPub",1728,2,0,1728,0,13101,6,10
135000,"Pave","AllPub",1656,2,0,1656,0,9246,4,8
170000,"Pave","AllPub",825,2,0,1670,0,13355,4,7
299800,"Pave","AllPub",1142,2,0,2715,2,8963,4,11
185000,"Pave","AllPub",901,2,0,1876,1,9120,4,8
173000,"Pave","AllPub",800,2,0,1632,0,9130,4,7
178400,"Pave","AllPub",944,2,0,999,0,12122,3,6
176000,"Pave","AllPub",832,2,0,1978,1,9900,4,9
98000,"Pave","AllPub",0,1,0,1014,0,7785,2,6
109008,"Pave","AllPub",907,1,0,907,0,8593,3,5
135750,"Pave","AllPub",952,1,0,952,0,8475,2,4
155000,"Pave","AllPub",1120,2,0,1128,0,8700,3,6
180500,"Pave","AllPub",1425,2,0,1425,1,10175,3,7
174900,"Pave","AllPub",1127,2,0,1165,0,9020,3,6
140000,"Pave","AllPub",1136,1,0,1136,1,9200,3,5
145000,"Pave","AllPub",1092,2,0,1092,0,8250,3,6
179900,"Pave","AllPub",1219,2,0,1265,1,9350,3,6
168500,"Pave","AllPub",1248,2,0,1350,0,9020,3,6
140000,"Pave","AllPub",1114,2,0,1114,0,9900,3,5
145500,"Pave","AllPub",1053,1,0,1053,0,10007,3,5
142000,"Pave","AllPub",1252,2,0,1252,0,10721,3,7
141000,"Pave","AllPub",1100,1,0,1100,1,12493,3,6
153000,"Pave","AllPub",1118,1,0,1118,0,11332,3,6
72500,"Pave","AllPub",0,1,0,720,0,6627,2,4
52000,"Pave","AllPub",270,0,0,729,0,4130,2,5
118000,"Pave","AllPub",991,1,0,1077,2,7420,2,5
87000,"Pave","AllPub",348,1,0,906,0,4882,2,5
141500,"Pave","AllPub",1296,2,0,1496,0,9600,3,6
119000,"Pave","AllPub",1032,1,0,1252,0,9600,3,6
141500,"Pave","AllPub",572,1,0,1337,1,9600,3,7
165500,"Pave","AllPub",992,1,0,1661,1,9600,3,8
112900,"Pave","AllPub",1036,1,0,1036,0,7584,3,5
201800,"Pave","AllPub",864,2,0,1820,2,13700,4,8
163000,"Pave","AllPub",1362,2,0,1362,1,10197,3,6
139950,"Pave","AllPub",1144,2,0,1144,0,7875,3,6
174000,"Pave","AllPub",1319,2,0,1537,1,8400,3,7
165000,"Pave","AllPub",1099,1,0,1431,1,9150,3,6
227000,"Pave","AllPub",1104,2,0,1988,1,14670,4,9
135000,"Pave","AllPub",1098,1,0,1098,0,7390,3,6
124000,"Pave","AllPub",1144,1,0,1144,0,9204,3,6
140000,"Pave","AllPub",931,2,0,1283,0,7763,3,6
136500,"Pave","AllPub",1176,1,0,1176,2,8856,3,6
185000,"Pave","AllPub",1248,1,0,1440,0,9840,2,7
163000,"Pave","AllPub",1261,2,0,1261,1,9120,3,6
166800,"Pave","AllPub",1395,2,0,1570,1,13200,3,5
139000,"Pave","AllPub",1196,1,0,1196,1,9000,2,6
166000,"Pave","AllPub",1392,2,0,1392,2,11900,3,6
136000,"Pave","AllPub",1080,1,0,1080,0,9464,3,5
133000,"Pave","AllPub",1104,1,0,1104,0,10425,3,5
116000,"Pave","AllPub",720,1,0,882,0,11556,2,4
137500,"Pave","AllPub",1152,2,0,1152,0,9373,3,6
130000,"Pave","AllPub",984,2,0,950,0,12774,2,5
180000,"Pave","AllPub",998,2,0,1790,2,14250,3,6
139000,"Pave","AllPub",952,2,0,952,0,7350,2,4
110000,"Pave","AllPub",773,1,0,773,0,7677,2,4
100000,"Pave","AllPub",0,1,0,1764,1,8838,4,7
118500,"Pave","AllPub",832,1,0,1216,0,8480,2,6
146000,"Pave","AllPub",1824,2,0,1824,0,12436,5,9
89900,"Pave","AllPub",0,1,0,869,0,10122,1,3
114000,"Pave","AllPub",747,1,0,1159,0,7506,3,5
140000,"Pave","AllPub",913,1,0,1558,1,10930,3,6
86900,"Pave","AllPub",672,1,0,672,0,5400,2,4
139000,"Pave","AllPub",892,4,0,1436,1,10836,3,7
106250,"Pave","AllPub",0,0,0,1294,0,10800,3,7
171000,"Pave","AllPub",858,2,0,1716,1,9247,4,8
139000,"Pave","AllPub",912,2,0,1044,1,10180,3,5
186000,"Pave","AllPub",1312,2,0,1312,1,11355,3,6
157000,"Pave","AllPub",1253,1,0,1253,1,10920,2,5
148000,"Pave","AllPub",1081,1,0,1081,0,12929,3,5
242000,"Pave","AllPub",585,2,0,2069,1,27650,4,9
116000,"Pave","AllPub",105,2,0,910,0,8892,3,5
94000,"Pave","AllPub",876,2,0,876,1,7200,2,5
98300,"Pave","AllPub",0,2,0,1048,0,7200,3,7
127000,"Pave","AllPub",1075,1,0,1507,0,7910,4,7
159000,"Pave","AllPub",1256,1,0,1256,0,8000,3,6
125900,"Pave","AllPub",1027,1,0,1027,0,8000,3,6
155000,"Pave","AllPub",1269,1,0,1269,1,7931,3,6
138000,"Pave","AllPub",768,2,0,1320,0,8064,3,5
112500,"Pave","AllPub",936,1,0,984,0,6390,2,4
105500,"Pave","AllPub",832,2,0,832,0,7227,2,4
127500,"Pave","AllPub",854,1,0,1278,0,7200,4,6
130000,"Pave","AllPub",1800,0,0,1800,0,8513,6,10
150000,"Pave","AllPub",768,2,0,1588,0,7200,3,6
109500,"Pave","AllPub",825,1,0,825,0,7200,2,4
140000,"Pave","AllPub",780,2,0,1796,1,7056,4,8
167900,"Pave","AllPub",780,2,0,1611,0,9760,4,7
136870,"Pave","AllPub",1117,1,0,1117,0,7590,3,6
143000,"Pave","AllPub",192,1,0,1133,0,9836,3,7
73000,"Pave","AllPub",680,2,0,764,0,5232,2,4
157500,"Pave","AllPub",650,2,0,1539,1,10440,3,8
122600,"Pave","AllPub",780,2,0,1323,0,9184,3,6
111000,"Pave","AllPub",680,1,0,1360,0,4800,2,6
256000,"Pave","AllPub",1510,2,0,2792,2,10440,5,8
64000,"Pave","AllPub",672,1,0,672,0,4800,2,4
139500,"Pave","AllPub",728,1,0,1456,0,6000,4,7
118000,"Pave","AllPub",828,0,0,1594,0,11426,3,9
200000,"Pave","AllPub",1362,2,0,2082,0,11426,3,6
119164,"Pave","AllPub",801,2,0,1656,0,7628,2,8
122250,"Pave","AllPub",936,1,0,1740,1,7308,2,6
120000,"Pave","AllPub",931,0,0,1027,1,5400,2,5
155000,"Pave","AllPub",884,2,0,1436,2,10800,3,8
78000,"Pave","AllPub",481,1,0,899,0,6756,2,5
95000,"Pave","AllPub",684,0,0,1080,0,5914,3,5
115000,"Pave","AllPub",789,1,0,789,0,6000,2,5
147000,"Pave","AllPub",924,2,0,1122,0,12000,2,6
140000,"Pave","AllPub",904,3,0,1499,1,9000,3,5
46500,"Pave","AllPub",407,1,0,407,0,7311,1,3
112500,"Pave","AllPub",928,1,0,928,0,6000,3,5
107900,"Pave","AllPub",901,1,0,901,0,6000,2,4
65000,"Pave","AllPub",448,0,0,1588,0,12205,5,6
295000,"Pave","AllPub",1470,3,0,3493,1,18386,3,10
139500,"Pave","AllPub",797,2,0,1627,0,9142,4,10
153900,"Pave","AllPub",876,3,0,1416,1,12665,4,7
132000,"Pave","AllPub",624,1,0,1450,0,5350,3,7
98000,"Pave","AllPub",624,3,0,1344,0,4571,4,7
114000,"Pave","AllPub",346,1,0,1017,0,9143,2,5
130000,"Pave","AllPub",973,2,0,2350,0,9600,4,10
129500,"Pave","AllPub",735,2,0,2058,1,9600,3,8
129400,"Pave","AllPub",572,0,0,1540,0,6000,3,7
161000,"Pave","AllPub",689,2,0,1378,1,9600,3,7
163000,"Pave","AllPub",482,2,0,1912,1,10800,3,7
128000,"Pave","AllPub",742,0,0,1484,1,6300,3,9
122000,"Pave","AllPub",684,0,0,2358,0,5250,4,8
116900,"Pave","AllPub",572,1,0,1111,1,5700,2,5
325000,"Pave","AllPub",1237,2,0,2775,1,13500,3,9
55000,"Pave","AllPub",723,2,0,1086,0,11340,2,5
184000,"Pave","AllPub",1313,2,0,2495,1,10800,5,10
110000,"Pave","AllPub",984,1,0,984,0,9750,2,5
131500,"Pave","AllPub",1050,1,0,1795,0,12150,4,7
97000,"Pave","AllPub",0,1,0,882,0,12702,2,4
